GradeID,STUID,COURSECODE,COURSEGRADE
7112,11138,CMPS2232,B
7113,11138,CMPS2252,C
7114,11138,CMPS142,B+
7115,11138,MAT103,C+
7116,11138,ENGL112,C
7117,11138,HIST201,B+
7118,11138,MATH104,C
7119,11138,CMPS2131,B
7120,11138,MGMT101,C
7121,11138,SOCL221,A
7122,11138,CMPS144,C+
7123,11138,MATH2201,D+
7124,11138,CMPS2212,C+
7125,11164,CMPS142,F
7126,11164,MATH101,F
7127,11164,ENGL111,F
7128,11164,CMPS140,D
7129,11164,MAT103,F
7130,11169,ENGL090,B+
7131,11169,ENGL111,F
7132,11169,SPAN202,B
7133,11169,CMPS247,B
7134,11169,CMPS1131,F
7135,11169,PHYS241L,B+
7136,11169,CMPS213,D+
7137,11169,MGMT101,D+
7138,11169,CMPS140,B
7139,11169,CMPS144,F
7140,11169,PHYS241,F
7141,11169,PHYS1015,C+
7142,11169,CMPS1131,C+
7143,11169,CMPS1212,B
7144,11169,ENGL1014,B
7145,11169,MAT103,WF
7146,11169,MATH1201,C
7147,11169,MATH2201,D
7148,11169,CMPS142,F
7149,11169,MATH101,C
7150,11169,CMPS2111,C
7151,11169,MATH1302,C
7152,11191,CMPS1131,WP
7153,11191,MATH1151,C
7154,11191,ENGL090,A-
7155,11191,MATH1201,C
7156,11191,ENGL1014,F
7157,11191,HIST1014,D
7158,11191,MAT090,P
7159,11198,CMPS140,A-
7160,11198,CMPS142,C
7161,11198,HIST201,C+
7162,11198,MAT103,A-
7163,11198,PHYS241L,A
7164,11198,PHYS241,B
7165,11198,MATH101,A-
7166,11198,CMPS2111,B+
7167,11198,CMPS2151,A-
7168,11198,CMPS2252,B
7169,11198,CMPS144,B+
7170,11198,ENGL112,D+
7171,11198,MGMT101,B+
7172,11198,CMPS2131,B
7173,11198,CMPS2171,B+
7174,11198,MATH2201,A-
7175,11198,SPAN2025,B+
7176,11198,CMPS213,B+
7177,11198,MATH104,A-
7178,11198,SOCL1014,C
7179,11198,ENGL111,B
7180,11198,CMPS2191,C
7181,11198,CMPS2212,B+
7182,11198,CMPS2232,B+
7183,11198,CMPS2992,A
7184,11198,ENGL1025,B
7185,11224,CMPS142,B+
7186,11224,ENGL111,B
7187,11224,MATH104,A
7188,11224,CMPS2191,C+
7189,11224,ENGL090,P
7190,11224,CMPS140,B+
7191,11224,PHYS241L,B+
7192,11224,CMPS144,B
7193,11224,CMPS2131,C+
7194,11224,CMPS2151,A
7195,11224,MATH2201,B
7196,11224,CMPS2212,B+
7197,11224,MAT103,A
7198,11224,MGMT101,C
7199,11224,PHYS241,A-
7200,11224,CMPS2992,A-
7201,11224,PSYC1014,B
7202,11224,CMPS213,A-
7203,11224,CMPS2171,B+
7204,11224,CMPS2232,B
7205,11224,HIST1014,B+
7206,11224,MATH101,A
7207,11224,SPAN101,B+
7208,11224,ENGL112,C+
7209,11224,CMPS2111,C+
7210,11224,CMPS2252,B+
7211,11250,CMPS140,F
7212,11250,CMPS140,A-
7213,11250,CMPS2171,F
7214,11250,CMPS2191,D+
7215,11250,CMPS142,D+
7216,11250,MATH101,C+
7217,11250,CMPS1232,D
7218,11250,ENGL1014,C
7219,11250,ENGL090,P
7220,11250,CMPS213,C+
7221,11250,CMPS2151,D+
7222,11250,HIST1014,C+
7223,11250,MATH2201,C
7224,11250,CMPS2252,D
7225,11250,CMPS2191,RE
7226,11250,ENGL111,D+
7227,11250,MATH104,B
7228,11250,CMPS2111,C+
7229,11250,CMPS2151,C+
7230,11250,CMPS2171,RE
7231,11250,PHYS241L,C
7232,11250,PHYS241,C
7233,11250,MGMT1014,C
7234,11250,MAT103,C+
7235,11250,CMPS144,F
7236,11250,ENGL112,B
7237,11250,SOCL221,B
7238,11277,CMPS1212,C+
7239,11277,CMPS2212,C
7240,11277,CMPS2232,B
7241,11277,HIST1014,TR
7242,11277,CMPS1131,B+
7243,11277,MATH1201,C+
7244,11277,CMPS1232,B
7245,11277,PHYS1015,C+
7246,11277,CMPS2111,C
7247,11277,CMPS2131,B+
7248,11277,CMPS2992,B+
7249,11277,CMPS1014,TR
7250,11277,ENGL1025,TR
7251,11277,CMPS2171,B
7252,11277,CMPS2191,B
7253,11277,SPAN1015,TR
7254,11277,PHYS1015L,A
7255,11277,MGMT1014,A
7256,11277,CMPS2151,A
7257,11277,CMPS2252,B
7258,11277,ENGL1014,TR
7259,11277,SOCL1014,TR
7260,11277,SPAN1025,TR
7261,11277,MATH1151,B
7262,11301,ENGL1025,TR
7263,11301,MATH1014,TR
7264,11301,MATH1201,
7265,11301,SPAN1025,TR
7266,11301,CMPS1134,RE
7267,11301,CMPS1134,B+
7268,11301,CMPS1131,
7269,11301,ENGL1014,TR
7270,11301,HIST1014,TR
7271,11301,PHIL1014,TR
7272,11301,PSYC1014,TR
7273,11301,CMPS1131,RE
7274,11301,CMPS1211,
7275,11301,MATH1151,A-
7276,11301,CMPS1014,TR
7277,11301,RSCH2014,TR
7278,11301,MATH1151,RE
7279,11301,ENGL1035,
7280,11319,MGMT1014,C
7281,11319,MATH1201,WF
7282,11319,PHYS1015,C+
7283,11319,CMPS2171,RE
7284,11319,ENGL1014,D+
7285,11319,SOCL1014,B
7286,11319,SPAN1015,B
